Species	M00003;M00020;M00025;M00037;M00040;M00052;M00079;M00081;M00117;M00120;M00344;M00549;M00550;M00790;M00823;M00842;M00843;M00855;M00892;M00921	EventOccured
node667_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node664_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node664_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node665_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node665_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.5;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node666_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node666_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node657_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node657_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node661_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node661_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node662_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node662_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node658_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node658_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node660_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node660_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node659_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node659_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node636_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node636_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node652_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node652_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node653_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node653_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node655_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node655_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node654_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node654_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node637_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node637_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node651_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node651_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node638_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node638_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node639_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node639_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node646_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node646_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node647_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node647_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node648_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node648_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node650_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node650_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node649_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node649_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node640_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node640_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node645_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node645_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node641_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node641_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node642_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node642_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node643_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node643_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node644_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node644_	8.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node625_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node625_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node634_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node634_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node626_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node626_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node632_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node632_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node633_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node633_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;1.5;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node627_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node627_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node630_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node630_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node631_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node631_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node628_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node628_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node629_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node629_	9.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0	0
node525_	7.5;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node525_	7.5;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node622_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node622_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node526_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node526_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node603_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node603_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node616_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node616_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node621_	7.0;2.0;1.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node621_	7.0;2.0;1.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node617_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node617_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node618_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node618_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node619_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node619_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.5;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node620_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node620_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node604_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node604_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node615_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node615_	7.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node605_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node605_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node612_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node612_	7.0;2.0;0.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node614_	7.0;2.0;1.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node614_	7.0;2.0;1.5;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node613_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node613_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node606_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node606_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node607_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node607_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node608_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node608_	7.5;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node609_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node609_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node610_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node610_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node611_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node611_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;1.0	0
node527_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node527_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node528_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node528_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node599_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node599_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node602_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node602_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node600_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node600_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node601_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node601_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node529_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node529_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node596_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node596_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node597_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node597_	7.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node598_	6.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node598_	6.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node530_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node530_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node568_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node568_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node569_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node569_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node593_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node593_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node595_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node595_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node594_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node594_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node570_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node570_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node588_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node588_	7.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node589_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
node589_	6.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0	0
